Timestamp,Active_Power_kW,Voltage_V,Current_A,Power_Factor,Operational_State,Raw_Material_Flow_kg_min,Actual_Waste_kg
2026-06-02 05:35:00,79.78,418.43,129.51,0.848,1,18.86,16.25
2026-06-02 05:40:00,84.77,415.18,138.7,0.875,1,10.38,15.0
2026-06-02 05:45:00,83.48,419.83,135.07,0.896,1,10.75,16.54
2026-06-02 05:50:00,86.58,416.84,141.08,0.937,1,21.45,16.42
2026-06-02 05:55:00,80.86,413.39,132.86,0.902,1,13.55,15.9
2026-06-02 06:00:00,87.6,415.13,143.33,0.928,1,12.4,17.78
2026-06-02 06:05:00,92.66,412.87,152.44,0.922,1,23.9,18.21
2026-06-02 06:10:00,84.42,413.33,138.74,0.89,1,5.26,16.53
2026-06-02 06:15:00,86.93,426.2,138.55,0.927,1,15.5,15.56
2026-06-02 06:20:00,88.32,417.55,143.67,0.865,1,20.5,15.6
2026-06-02 06:25:00,82.79,417.15,134.8,0.866,1,19.72,17.68
2026-06-02 06:30:00,85.82,413.44,141.0,0.914,1,12.35,19.42
2026-06-02 06:35:00,84.66,418.92,137.26,0.836,1,15.71,14.83
2026-06-02 06:40:00,84.96,417.75,138.14,0.857,1,5.11,16.28
2026-06-02 06:45:00,80.46,419.7,130.22,0.893,1,15.7,12.01
2026-06-02 06:50:00,84.29,419.58,136.46,0.87,1,16.81,20.18
2026-06-02 06:55:00,86.49,411.3,142.83,0.933,1,22.5,19.34
2026-06-02 07:00:00,91.06,412.23,150.05,0.935,1,9.21,15.5
2026-06-02 07:05:00,88.4,412.49,145.57,0.88,1,21.5,16.17
2026-06-02 07:10:00,94.15,412.64,154.98,0.885,1,19.36,20.71
2026-06-02 07:15:00,79.31,415.81,129.55,0.907,1,18.32,15.6
2026-06-02 07:20:00,87.25,413.58,143.3,0.875,1,12.89,17.81
2026-06-02 07:25:00,83.54,420.18,135.04,0.843,1,12.35,13.38
2026-06-02 07:30:00,93.28,419.76,150.95,0.91,1,19.07,19.08
2026-06-02 07:35:00,77.99,414.98,127.66,0.909,1,24.8,14.94
2026-06-02 07:40:00,77.52,419.89,125.41,0.849,1,13.11,15.3
2026-06-02 07:45:00,78.39,418.72,127.17,0.92,1,23.37,14.36
2026-06-02 07:50:00,70.43,413.87,115.58,0.894,1,16.73,13.03
2026-06-02 07:55:00,78.06,409.98,129.33,0.848,1,22.36,15.41
2026-06-02 08:00:00,76.52,414.46,125.4,0.898,1,9.34,12.89
2026-06-02 08:05:00,80.67,413.39,132.56,0.848,1,20.24,20.77
2026-06-02 08:10:00,81.23,415.52,132.78,0.852,1,21.7,13.27
2026-06-02 08:15:00,88.48,415.22,144.75,0.922,1,21.64,18.16
2026-06-02 08:20:00,83.42,415.16,136.49,0.932,1,20.69,16.75
2026-06-02 08:25:00,75.34,416.31,122.93,0.851,1,11.08,15.87
2026-06-02 08:30:00,73.28,411.97,120.82,0.931,1,15.44,8.19
2026-06-02 08:35:00,79.76,416.03,130.22,0.849,1,10.99,11.01
2026-06-02 08:40:00,70.21,413.9,115.22,0.834,1,11.86,11.96
2026-06-02 08:45:00,85.47,415.5,139.73,0.827,1,11.02,18.06
2026-06-02 08:50:00,81.7,417.39,132.96,0.849,1,10.68,14.63
2026-06-02 08:55:00,72.94,411.94,120.27,0.866,1,18.87,13.37
2026-06-02 09:00:00,66.18,414.3,108.51,0.931,1,18.01,12.85
2026-06-02 09:05:00,80.97,414.7,132.63,0.849,1,9.09,13.09
2026-06-02 09:10:00,73.07,413.71,119.97,0.864,1,18.83,15.18
2026-06-02 09:15:00,79.27,417.25,129.04,0.908,1,10.82,15.25
2026-06-02 09:20:00,64.53,413.2,106.07,0.856,1,9.03,13.23
2026-06-02 09:25:00,68.91,413.61,113.17,0.902,1,19.95,16.9
2026-06-02 09:30:00,71.33,413.23,117.26,0.872,1,12.26,12.92
2026-06-02 09:35:00,70.93,417.73,115.34,0.844,1,16.39,13.84
2026-06-02 09:40:00,67.82,413.77,111.34,0.908,1,9.0,10.38
2026-06-02 09:45:00,72.56,416.15,118.43,0.823,1,17.27,11.03
2026-06-02 09:50:00,63.47,419.94,102.66,0.855,1,9.16,11.86
2026-06-02 09:55:00,67.45,414.81,110.44,0.863,1,8.34,12.79
2026-06-02 10:00:00,68.1,417.78,110.72,0.875,1,12.73,14.49
2026-06-02 10:05:00,69.41,419.18,112.47,0.902,1,20.8,14.86
2026-06-02 10:10:00,69.72,417.57,113.41,0.875,1,8.53,13.56
2026-06-02 10:15:00,59.86,414.96,97.98,0.891,1,7.34,15.03
2026-06-02 10:20:00,57.12,416.61,93.13,0.891,1,5.63,9.84
2026-06-02 10:25:00,70.48,411.78,116.27,0.865,1,13.32,12.92
2026-06-02 10:30:00,65.06,413.05,106.98,0.932,1,10.64,12.9
2026-06-02 10:35:00,58.94,413.49,96.83,0.935,1,10.84,8.42
2026-06-02 10:40:00,69.73,420.6,112.61,0.89,1,24.64,15.37
2026-06-02 10:45:00,61.83,412.97,101.7,0.829,1,8.88,11.74
2026-06-02 10:50:00,66.42,412.93,109.26,0.879,1,14.17,12.87
2026-06-02 10:55:00,60.13,412.39,99.04,0.842,1,24.73,13.31
2026-06-02 11:00:00,69.36,416.4,113.15,0.878,1,5.61,13.63
2026-06-02 11:05:00,67.1,415.36,109.73,0.843,1,18.93,13.97
2026-06-02 11:10:00,56.33,417.72,91.6,0.904,1,12.42,9.86
2026-06-02 11:15:00,61.69,416.68,100.56,0.83,1,23.12,15.89
2026-06-02 11:20:00,59.3,411.55,97.88,0.934,1,23.24,8.46
2026-06-02 11:25:00,62.17,412.98,102.25,0.843,1,12.74,10.24
2026-06-02 11:30:00,49.74,418.41,80.75,0.899,1,9.43,8.15
2026-06-02 11:35:00,57.24,414.49,93.8,0.93,1,13.56,9.32
2026-06-02 11:40:00,58.34,417.97,94.81,0.85,1,24.31,7.68
2026-06-02 11:45:00,43.5,414.63,71.26,0.932,1,10.63,12.16
2026-06-02 11:50:00,45.61,412.58,75.09,0.867,1,24.63,10.93
2026-06-02 11:55:00,40.57,414.24,66.52,0.935,1,21.39,6.91
2026-06-02 12:00:00,48.65,412.58,80.1,0.937,1,10.35,10.89
2026-06-02 12:05:00,52.82,413.59,86.76,0.843,1,20.82,10.18
2026-06-02 12:10:00,55.99,415.5,91.52,0.92,1,6.0,9.7
2026-06-02 12:15:00,48.08,416.28,78.46,0.843,1,15.96,7.23
2026-06-02 12:20:00,55.09,411.02,91.05,0.847,1,12.15,10.56
2026-06-02 12:25:00,39.29,414.96,64.31,0.83,1,13.54,6.29
2026-06-02 12:30:00,36.91,413.53,60.63,0.839,1,14.46,5.12
2026-06-02 12:35:00,44.4,413.38,72.95,0.896,1,15.05,10.95
2026-06-02 12:40:00,45.84,415.33,74.97,0.874,1,18.13,7.26
2026-06-02 12:45:00,43.01,413.62,70.63,0.915,1,18.94,11.93
2026-06-02 12:50:00,32.09,418.46,52.09,0.86,1,24.51,5.35
2026-06-02 12:55:00,41.24,417.97,67.01,0.936,1,20.26,4.96
2026-06-02 13:00:00,34.42,417.95,55.94,0.826,1,18.76,8.35
2026-06-02 13:05:00,43.55,413.76,71.5,0.828,1,12.85,7.45
2026-06-02 13:10:00,41.31,412.59,68.01,0.904,1,7.36,4.15
2026-06-02 13:15:00,34.05,415.21,55.7,0.927,1,6.18,7.03
2026-06-02 13:20:00,35.46,414.62,58.09,0.915,1,14.55,4.09
2026-06-02 13:25:00,32.02,413.48,52.6,0.879,1,18.37,4.0
2026-06-02 13:30:00,36.29,412.06,59.83,0.852,1,18.0,9.0
2026-06-02 13:35:00,40.68,414.9,66.6,0.822,1,24.06,11.96
2026-06-02 13:40:00,30.28,413.99,49.68,0.881,1,12.65,5.17
2026-06-02 13:45:00,37.04,416.72,60.38,0.877,1,17.56,10.34
2026-06-02 13:50:00,31.19,416.66,50.84,0.861,1,22.76,8.6
2026-06-02 13:55:00,29.2,417.75,47.48,0.889,0,0.0,4.0
2026-06-02 14:00:00,31.96,411.85,52.72,0.907,1,14.55,6.09
2026-06-02 14:05:00,26.67,416.0,43.54,0.904,0,0.0,4.0
2026-06-02 14:10:00,28.43,413.18,46.73,0.852,0,0.0,4.0
2026-06-02 14:15:00,24.57,411.95,40.51,0.89,0,0.0,4.0
2026-06-02 14:20:00,39.75,413.93,65.23,0.838,1,23.71,5.43
2026-06-02 14:25:00,29.48,417.67,47.94,0.835,0,0.0,4.0
2026-06-02 14:30:00,25.19,414.07,41.33,0.914,0,0.0,4.0
2026-06-02 14:35:00,29.16,418.91,47.29,0.903,0,0.0,4.0
2026-06-02 14:40:00,26.94,416.37,43.95,0.912,0,0.0,4.0
2026-06-02 14:45:00,25.82,414.01,42.36,0.838,0,0.0,4.0
2026-06-02 14:50:00,29.43,417.9,47.83,0.93,0,0.0,4.0
2026-06-02 14:55:00,29.58,416.11,48.29,0.836,0,0.0,4.0
2026-06-02 15:00:00,22.6,412.67,37.2,0.924,0,0.0,4.0
2026-06-02 15:05:00,21.84,419.65,35.35,0.862,0,0.0,4.0
2026-06-02 15:10:00,22.82,415.65,37.29,0.833,0,0.0,4.0
2026-06-02 15:15:00,12.18,415.05,19.93,0.854,0,0.0,4.0
2026-06-02 15:20:00,15.61,412.86,25.69,0.842,0,0.0,4.0
2026-06-02 15:25:00,29.54,417.95,48.01,0.879,0,0.0,4.0
2026-06-02 15:30:00,30.46,416.29,49.7,0.934,1,24.21,4.0
2026-06-02 15:35:00,20.53,416.57,33.47,0.859,0,0.0,4.0
2026-06-02 15:40:00,24.21,413.73,39.75,0.893,0,0.0,4.0
2026-06-02 15:45:00,22.45,417.09,36.57,0.927,0,0.0,4.0
2026-06-02 15:50:00,35.88,417.28,58.4,0.896,1,13.36,4.0
2026-06-02 15:55:00,25.68,413.33,42.2,0.863,0,0.0,4.0
2026-06-02 16:00:00,19.05,411.46,31.45,0.939,0,0.0,4.0
2026-06-02 16:05:00,14.54,416.45,23.71,0.842,0,0.0,4.0
2026-06-02 16:10:00,10.92,411.07,18.05,0.883,0,0.0,4.0
2026-06-02 16:15:00,19.63,415.38,32.09,0.916,0,0.0,4.0
2026-06-02 16:20:00,14.5,413.88,23.79,0.82,0,0.0,4.0
2026-06-02 16:25:00,10.85,418.05,17.63,0.904,0,0.0,4.0
2026-06-02 16:30:00,14.43,414.02,23.68,0.852,0,0.0,4.0
2026-06-02 16:35:00,11.97,417.77,19.47,0.84,0,0.0,4.0
2026-06-02 16:40:00,25.55,413.71,41.94,0.853,0,0.0,4.0
2026-06-02 16:45:00,21.27,417.5,34.6,0.936,0,0.0,4.0
2026-06-02 16:50:00,16.58,420.15,26.8,0.927,0,0.0,4.0
2026-06-02 16:55:00,23.8,412.33,39.2,0.846,0,0.0,4.0
2026-06-02 17:00:00,16.58,415.73,27.09,0.834,0,0.0,4.0
2026-06-02 17:05:00,11.7,421.87,18.83,0.864,0,0.0,4.0
2026-06-02 17:10:00,23.45,415.17,38.36,0.891,0,0.0,4.0
2026-06-02 17:15:00,18.37,415.15,30.05,0.924,0,0.0,5.17
2026-06-02 17:20:00,10.35,416.97,16.85,0.936,0,0.0,4.0
2026-06-02 17:25:00,14.46,415.1,23.65,0.91,0,0.0,4.0
2026-06-02 17:30:00,10.92,410.73,18.06,0.892,0,0.0,4.0
2026-06-02 17:35:00,10.0,417.83,16.26,0.837,0,0.0,4.0
2026-06-02 17:40:00,19.76,409.99,32.74,0.829,0,0.0,4.0
2026-06-02 17:45:00,24.62,413.96,40.4,0.892,0,0.0,4.0
2026-06-02 17:50:00,10.0,418.02,16.25,0.885,0,0.0,4.0
2026-06-02 17:55:00,17.82,414.11,29.24,0.922,0,0.0,4.0
2026-06-02 18:00:00,11.75,413.27,19.31,0.859,0,0.0,4.0
2026-06-02 18:05:00,12.57,417.2,20.47,0.825,0,0.0,4.0
2026-06-02 18:10:00,12.07,412.87,19.86,0.871,0,0.0,4.0
2026-06-02 18:15:00,10.75,411.94,17.73,0.936,0,0.0,4.0
2026-06-02 18:20:00,15.38,415.69,25.12,0.915,0,0.0,4.0
2026-06-02 18:25:00,11.05,414.54,18.11,0.824,0,0.0,4.0
2026-06-02 18:30:00,16.65,411.89,27.46,0.925,0,0.0,4.0
2026-06-02 18:35:00,15.16,416.59,24.71,0.877,0,0.0,4.02
2026-06-02 18:40:00,14.34,416.16,23.4,0.864,0,0.0,4.0
2026-06-02 18:45:00,11.13,414.1,18.26,0.862,0,0.0,4.0
2026-06-02 18:50:00,12.95,414.27,21.23,0.891,0,0.0,4.0
2026-06-02 18:55:00,19.78,416.18,32.28,0.884,0,0.0,4.0
2026-06-02 19:00:00,18.7,417.98,30.38,0.899,0,0.0,4.0
2026-06-02 19:05:00,11.51,414.29,18.87,0.889,0,0.0,4.0
2026-06-02 19:10:00,17.12,416.64,27.91,0.837,0,0.0,4.0
2026-06-02 19:15:00,20.61,416.41,33.63,0.851,0,0.0,4.0
2026-06-02 19:20:00,10.0,417.2,16.28,0.921,0,0.0,4.0
2026-06-02 19:25:00,20.1,415.1,32.89,0.9,0,0.0,4.0
2026-06-02 19:30:00,14.35,412.72,23.62,0.874,0,0.0,4.0
2026-06-02 19:35:00,20.82,413.84,34.17,0.842,0,0.0,4.0
2026-06-02 19:40:00,14.46,415.86,23.62,0.821,0,0.0,4.0
2026-06-02 19:45:00,10.0,419.55,16.19,0.857,0,0.0,4.0
2026-06-02 19:50:00,10.82,413.79,17.76,0.827,0,0.0,4.0
2026-06-02 19:55:00,19.55,417.01,31.85,0.878,0,0.0,4.0
2026-06-02 20:00:00,20.99,414.18,34.42,0.919,0,0.0,4.0
2026-06-02 20:05:00,15.56,415.28,25.45,0.854,0,0.0,4.0
2026-06-02 20:10:00,23.67,418.79,38.4,0.922,0,0.0,4.0
2026-06-02 20:15:00,12.59,416.91,20.51,0.905,0,0.0,4.0
2026-06-02 20:20:00,21.0,411.9,34.63,0.835,0,0.0,4.0
2026-06-02 20:25:00,15.72,413.57,25.82,0.897,0,0.0,4.0
2026-06-02 20:30:00,18.97,418.14,30.82,0.838,0,0.0,4.0
2026-06-02 20:35:00,22.94,415.35,37.52,0.899,0,0.0,4.0
2026-06-02 20:40:00,18.89,412.13,31.13,0.837,0,0.0,4.0
2026-06-02 20:45:00,21.76,412.95,35.8,0.867,0,0.0,6.0
2026-06-02 20:50:00,29.23,416.76,47.64,0.888,0,0.0,4.0
2026-06-02 20:55:00,21.83,417.49,35.52,0.826,0,0.0,4.0
2026-06-02 21:00:00,29.43,415.04,48.16,0.838,0,0.0,4.0
2026-06-02 21:05:00,20.15,421.19,32.49,0.858,0,0.0,4.0
2026-06-02 21:10:00,29.0,417.06,47.24,0.875,0,0.0,4.0
2026-06-02 21:15:00,34.13,414.39,55.95,0.923,1,17.97,6.46
2026-06-02 21:20:00,15.14,412.96,24.91,0.842,0,0.0,4.0
2026-06-02 21:25:00,24.11,412.56,39.69,0.862,0,0.0,4.0
2026-06-02 21:30:00,31.58,415.84,51.58,0.877,1,18.32,7.85
2026-06-02 21:35:00,28.29,413.78,46.44,0.855,0,0.0,4.0
2026-06-02 21:40:00,31.78,419.18,51.5,0.895,1,15.81,8.97
2026-06-02 21:45:00,27.54,418.67,44.67,0.851,0,0.0,4.0
2026-06-02 21:50:00,31.63,416.58,51.57,0.913,1,13.94,6.81
2026-06-02 21:55:00,31.06,412.05,51.21,0.881,1,13.72,7.04
2026-06-02 22:00:00,38.34,413.32,63.01,0.83,1,10.76,10.82
2026-06-02 22:05:00,34.44,418.14,55.94,0.895,1,20.73,4.0
2026-06-02 22:10:00,35.53,413.59,58.35,0.888,1,13.19,7.08
2026-06-02 22:15:00,32.46,417.81,52.77,0.861,1,16.03,5.16
2026-06-02 22:20:00,32.77,416.19,53.48,0.821,1,8.12,5.07
2026-06-02 22:25:00,33.74,415.13,55.21,0.844,1,14.5,4.83
2026-06-02 22:30:00,38.58,413.24,63.41,0.869,1,20.23,9.2
2026-06-02 22:35:00,35.21,414.76,57.66,0.844,1,13.89,4.0
2026-06-02 22:40:00,39.48,415.47,64.54,0.889,1,16.15,7.59
2026-06-02 22:45:00,49.13,417.58,79.91,0.905,1,19.03,5.59
2026-06-02 22:50:00,43.83,412.79,72.13,0.923,1,12.78,6.93
2026-06-02 22:55:00,38.58,414.34,63.24,0.898,1,12.07,7.05
2026-06-02 23:00:00,46.95,415.11,76.82,0.903,1,6.71,7.85
2026-06-02 23:05:00,39.64,416.66,64.62,0.893,1,16.65,9.54
2026-06-02 23:10:00,32.23,412.73,53.05,0.938,1,19.14,9.65
2026-06-02 23:15:00,38.13,411.71,62.91,0.851,1,16.63,12.22
2026-06-02 23:20:00,34.57,416.68,56.35,0.852,1,10.67,6.74
2026-06-02 23:25:00,42.92,411.21,70.89,0.835,1,10.25,10.92
2026-06-02 23:30:00,45.52,418.21,73.94,0.878,1,8.19,11.99
2026-06-02 23:35:00,54.57,414.61,89.41,0.832,1,5.94,9.02
2026-06-02 23:40:00,48.58,411.13,80.27,0.852,1,13.54,12.27
2026-06-02 23:45:00,46.62,413.8,76.52,0.878,1,8.21,4.0
2026-06-02 23:50:00,52.62,415.95,85.93,0.935,1,18.82,11.1
2026-06-02 23:55:00,38.18,413.67,62.69,0.936,1,24.23,11.79
2026-06-03 00:00:00,51.18,415.05,83.76,0.909,1,6.47,9.76
2026-06-03 00:05:00,54.62,416.85,89.0,0.867,1,22.86,10.53
2026-06-03 00:10:00,44.13,414.49,72.32,0.924,1,18.15,8.4
2026-06-03 00:15:00,58.01,412.66,95.48,0.925,1,22.21,14.94
2026-06-03 00:20:00,54.74,414.25,89.76,0.929,1,8.1,6.58
2026-06-03 00:25:00,51.73,418.54,83.96,0.897,1,23.13,9.57
2026-06-03 00:30:00,57.73,419.21,93.54,0.844,1,24.16,13.55
2026-06-03 00:35:00,66.68,409.95,110.48,0.831,1,23.13,13.89
2026-06-03 00:40:00,56.99,417.73,92.67,0.93,1,20.71,14.03
2026-06-03 00:45:00,58.07,415.63,94.9,0.827,1,6.81,12.37
2026-06-03 00:50:00,55.28,417.31,89.98,0.856,1,9.41,9.33
2026-06-03 00:55:00,54.07,413.62,88.79,0.878,1,23.26,12.24
2026-06-03 01:00:00,63.21,410.58,104.57,0.823,1,9.59,8.81
2026-06-03 01:05:00,55.51,416.46,90.54,0.929,1,11.95,5.93
2026-06-03 01:10:00,60.88,412.65,100.22,0.854,1,6.01,9.85
2026-06-03 01:15:00,58.86,411.53,97.16,0.823,1,17.56,11.66
2026-06-03 01:20:00,64.37,411.7,106.19,0.939,1,16.27,10.52
2026-06-03 01:25:00,64.35,416.5,104.95,0.857,1,24.24,13.2
2026-06-03 01:30:00,68.58,415.35,112.16,0.925,1,22.85,13.62
2026-06-03 01:35:00,61.55,416.96,100.26,0.874,1,15.12,7.54
2026-06-03 01:40:00,63.44,416.67,103.42,0.9,1,17.19,11.03
2026-06-03 01:45:00,60.59,413.95,99.42,0.849,1,13.26,13.74
2026-06-03 01:50:00,63.94,414.82,104.7,0.88,1,7.65,13.02
2026-06-03 01:55:00,68.72,413.72,112.83,0.851,1,22.36,11.88
2026-06-03 02:00:00,71.28,414.47,116.82,0.934,1,15.99,15.06
2026-06-03 02:05:00,63.55,412.58,104.62,0.827,1,13.51,16.17
2026-06-03 02:10:00,73.15,415.98,119.45,0.853,1,6.37,12.51
2026-06-03 02:15:00,76.22,417.69,123.96,0.927,1,18.31,16.35
2026-06-03 02:20:00,72.14,412.96,118.66,0.878,1,12.99,14.98
2026-06-03 02:25:00,80.08,418.2,130.07,0.892,1,10.07,13.82
2026-06-03 02:30:00,67.44,415.28,110.3,0.898,1,22.54,10.65
2026-06-03 02:35:00,65.68,415.6,107.35,0.829,1,8.67,16.07
2026-06-03 02:40:00,63.6,410.75,105.18,0.822,1,15.3,14.73
2026-06-03 02:45:00,80.56,410.48,133.3,0.933,1,20.92,14.9
2026-06-03 02:50:00,76.92,415.36,125.79,0.853,1,21.98,17.75
2026-06-03 02:55:00,73.93,416.97,120.42,0.866,1,21.37,15.66
2026-06-03 03:00:00,76.15,413.32,125.14,0.902,1,22.93,17.64
2026-06-03 03:05:00,69.66,419.18,112.87,0.848,1,7.85,8.79
2026-06-03 03:10:00,88.03,416.84,143.45,0.908,1,23.81,16.09
2026-06-03 03:15:00,76.96,412.73,126.66,0.875,1,5.22,17.75
2026-06-03 03:20:00,77.36,415.08,126.59,0.923,1,10.12,20.56
2026-06-03 03:25:00,80.92,421.19,130.51,0.853,1,6.68,14.0
2026-06-03 03:30:00,80.17,411.89,132.21,0.844,1,23.91,14.69
2026-06-03 03:35:00,79.34,416.32,129.46,0.92,1,13.48,16.53
2026-06-03 03:40:00,74.72,414.19,122.53,0.859,1,11.31,14.81
2026-06-03 03:45:00,81.46,416.77,132.76,0.869,1,8.34,16.31
2026-06-03 03:50:00,88.93,418.17,144.45,0.915,1,8.12,11.42
2026-06-03 03:55:00,86.65,414.03,142.15,0.896,1,17.28,15.91
2026-06-03 04:00:00,88.28,417.8,143.52,0.873,1,5.94,18.05
2026-06-03 04:05:00,78.13,420.55,126.19,0.85,1,16.89,9.47
2026-06-03 04:10:00,76.1,415.17,124.5,0.912,1,20.49,10.99
2026-06-03 04:15:00,80.76,416.96,131.57,0.842,1,17.02,11.29
2026-06-03 04:20:00,82.0,413.52,134.69,0.931,1,21.53,17.34
2026-06-03 04:25:00,87.51,415.05,143.21,0.838,1,10.31,14.12
2026-06-03 04:30:00,73.87,414.56,121.04,0.917,1,6.54,10.85
2026-06-03 04:35:00,90.27,416.99,147.04,0.871,1,19.42,17.35
2026-06-03 04:40:00,82.1,418.01,133.41,0.842,1,21.56,12.99
2026-06-03 04:45:00,81.01,414.73,132.68,0.868,1,15.03,16.38
2026-06-03 04:50:00,78.32,418.83,127.02,0.847,1,21.41,20.74
2026-06-03 04:55:00,75.33,418.83,122.17,0.836,1,14.16,13.42
2026-06-03 05:00:00,87.92,417.12,143.18,0.849,1,8.97,11.79
2026-06-03 05:05:00,84.36,413.71,138.51,0.924,1,14.49,14.86
2026-06-03 05:10:00,77.72,413.47,127.68,0.833,1,9.32,15.59
2026-06-03 05:15:00,77.85,412.97,128.05,0.937,1,14.44,15.64
2026-06-03 05:20:00,82.79,417.37,134.74,0.821,1,7.95,17.24
2026-06-03 05:25:00,92.94,411.97,153.24,0.899,1,8.71,15.79
2026-06-03 05:30:00,83.4,416.69,135.96,0.923,1,22.66,15.5
2026-06-03 05:35:00,77.28,412.3,127.31,0.932,1,7.32,8.61
2026-06-03 05:40:00,83.64,417.06,136.22,0.837,1,9.49,16.95
2026-06-03 05:45:00,83.56,415.04,136.76,0.904,1,24.91,13.26
2026-06-03 05:50:00,71.48,418.33,116.07,0.833,1,16.52,14.15
2026-06-03 05:55:00,84.72,417.85,137.72,0.862,1,16.72,14.07
2026-06-03 06:00:00,83.85,418.59,136.06,0.908,1,21.9,15.99
2026-06-03 06:05:00,88.47,418.65,143.55,0.862,1,15.49,18.91
2026-06-03 06:10:00,94.21,415.36,154.07,0.858,1,9.44,16.42
2026-06-03 06:15:00,90.56,412.1,149.26,0.834,1,13.45,15.26
2026-06-03 06:20:00,83.52,412.37,137.58,0.828,1,20.1,16.04
2026-06-03 06:25:00,79.26,409.78,131.38,0.834,1,22.45,13.9
2026-06-03 06:30:00,97.57,412.29,160.74,0.925,1,10.46,15.91
2026-06-03 06:35:00,84.89,415.17,138.88,0.821,1,10.24,20.1
2026-06-03 06:40:00,84.54,413.6,138.84,0.903,1,11.55,11.51
2026-06-03 06:45:00,84.21,414.55,137.98,0.912,1,16.92,17.51
2026-06-03 06:50:00,85.16,416.23,138.98,0.888,1,10.57,15.54
2026-06-03 06:55:00,83.28,414.24,136.55,0.908,1,22.86,14.22
2026-06-03 07:00:00,80.94,412.2,133.38,0.898,1,24.56,16.6
2026-06-03 07:05:00,80.87,414.87,132.4,0.875,1,18.58,15.56
2026-06-03 07:10:00,83.22,412.75,136.95,0.866,1,24.41,19.25
2026-06-03 07:15:00,80.43,414.32,131.85,0.933,1,10.76,12.39
2026-06-03 07:20:00,79.33,418.36,128.79,0.937,1,21.3,14.15
2026-06-03 07:25:00,83.15,414.32,136.32,0.898,1,18.57,18.23
2026-06-03 07:30:00,81.06,419.43,131.28,0.844,1,10.26,14.63
2026-06-03 07:35:00,89.56,418.58,145.33,0.874,1,11.37,17.95
2026-06-03 07:40:00,68.47,413.55,112.45,0.88,1,14.77,15.87
2026-06-03 07:45:00,86.85,412.22,143.11,0.911,1,20.83,17.97
2026-06-03 07:50:00,87.28,414.87,142.89,0.9,1,22.44,15.42
2026-06-03 07:55:00,70.32,417.88,114.3,0.882,1,17.68,12.73
2026-06-03 08:00:00,78.6,413.77,129.03,0.902,1,19.43,17.94
2026-06-03 08:05:00,78.06,417.27,127.08,0.823,1,10.28,14.92
2026-06-03 08:10:00,72.48,418.02,117.78,0.913,1,19.82,13.57
2026-06-03 08:15:00,75.21,413.06,123.68,0.845,1,17.1,15.28
2026-06-03 08:20:00,73.12,413.31,120.17,0.899,1,9.46,10.67
2026-06-03 08:25:00,86.99,416.78,141.77,0.834,1,24.0,16.31
2026-06-03 08:30:00,82.45,415.38,134.82,0.834,1,15.26,15.42
2026-06-03 08:35:00,83.65,413.28,137.49,0.824,1,20.89,15.88
2026-06-03 08:40:00,80.42,414.12,131.91,0.929,1,15.51,14.34
2026-06-03 08:45:00,70.67,414.82,115.72,0.893,1,23.66,13.19
2026-06-03 08:50:00,73.18,411.09,120.92,0.863,1,7.83,13.3
2026-06-03 08:55:00,77.73,416.91,126.64,0.915,1,15.92,18.16
2026-06-03 09:00:00,68.64,413.8,112.67,0.895,1,5.5,7.54
2026-06-03 09:05:00,77.77,408.04,129.46,0.894,1,8.95,16.06
2026-06-03 09:10:00,72.44,414.94,118.59,0.878,1,10.62,13.37
2026-06-03 09:15:00,71.2,413.15,117.07,0.821,1,14.45,13.4
2026-06-03 09:20:00,76.05,419.22,123.23,0.851,1,21.4,13.82
2026-06-03 09:25:00,74.13,413.54,121.76,0.833,1,14.33,15.22
2026-06-03 09:30:00,69.5,412.26,114.52,0.899,1,16.22,15.52
2026-06-03 09:35:00,76.49,416.27,124.82,0.85,1,23.48,10.56
2026-06-03 09:40:00,64.67,413.35,106.27,0.874,1,20.13,17.48
2026-06-03 09:45:00,72.52,413.05,119.27,0.862,1,6.0,13.69
2026-06-03 09:50:00,71.77,416.27,117.11,0.837,1,8.53,13.6
2026-06-03 09:55:00,66.61,412.4,109.71,0.935,1,5.76,9.06
2026-06-03 10:00:00,69.13,411.36,114.15,0.932,1,6.38,11.44
2026-06-03 10:05:00,60.58,419.31,98.13,0.83,1,11.78,14.63
2026-06-03 10:10:00,70.78,416.45,115.45,0.919,1,19.56,13.88
2026-06-03 10:15:00,64.56,414.34,105.83,0.879,1,9.89,13.07
2026-06-03 10:20:00,62.18,414.99,101.77,0.913,1,12.85,10.77
2026-06-03 10:25:00,69.34,416.26,113.15,0.838,1,12.88,17.68
2026-06-03 10:30:00,59.87,417.43,97.43,0.836,1,16.81,11.26
2026-06-03 10:35:00,55.64,413.11,91.49,0.927,1,22.86,13.77
2026-06-03 10:40:00,54.19,415.92,88.5,0.928,1,24.66,10.64
2026-06-03 10:45:00,64.28,413.73,105.53,0.876,1,17.09,13.23
2026-06-03 10:50:00,54.12,414.53,88.69,0.924,1,15.1,11.31
2026-06-03 10:55:00,68.57,415.4,112.12,0.9,1,18.64,15.41
2026-06-03 11:00:00,48.65,414.98,79.63,0.842,1,18.36,11.38
2026-06-03 11:05:00,66.8,416.84,108.86,0.859,1,15.48,11.7
2026-06-03 11:10:00,58.63,416.22,95.68,0.836,1,19.74,14.22
2026-06-03 11:15:00,56.34,411.23,93.07,0.913,1,14.83,8.6
